		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
08/29/23	9:00 a	---	---	---	---	---	1.3	E	1.21	4.9	SE	---	---	---	1012.6	0.00	0.0	---	---	30.2	82	26.8	38.4	16.49	1.1229	323	1	94.4	15
08/29/23	9:15 a	---	---	---	---	---	1.8	E	1.61	4.5	E	---	---	---	1012.6	0.00	0.0	---	---	30.2	82	26.8	38.4	16.49	1.1229	322	1	94.2	15
08/29/23	9:30 a	---	---	---	---	---	2.2	E	2.01	5.4	E	---	---	---	1012.6	0.00	0.0	---	---	30.1	82	26.7	38.1	16.50	1.1236	322	1	94.2	15
08/29/23	9:45 a	---	---	---	---	---	2.2	SE	2.01	6.7	SE	---	---	---	1012.8	0.00	0.0	---	---	30.3	82	26.9	38.9	16.49	1.1226	330	1	96.5	15
08/29/23	10:00 a	---	---	---	---	---	1.8	SE	1.61	4.5	SE	---	---	---	1012.9	0.00	0.0	---	---	30.6	81	26.9	39.3	16.07	1.1218	317	1	92.7	15
08/29/23	10:15 a	---	---	---	---	---	1.8	SE	1.61	4.9	SE	---	---	---	1013.0	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1218	322	1	94.2	15
08/29/23	10:30 a	---	---	---	---	---	1.8	SE	1.61	5.4	SE	---	---	---	1012.9	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1216	324	1	94.7	15
08/29/23	10:45 a	---	---	---	---	---	1.8	SE	1.61	4.9	SE	---	---	---	1012.8	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1209	321	1	93.9	15
08/29/23	11:00 a	---	---	---	---	---	1.8	SE	1.61	5.4	SE	---	---	---	1012.8	0.00	0.0	---	---	30.8	79	26.7	39.2	15.31	1.1214	322	1	94.2	15
08/29/23	11:15 a	---	---	---	---	---	1.3	E	1.21	4.5	SE	---	---	---	1012.6	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1195	319	1	93.3	15
08/29/23	11:30 a	---	---	---	---	---	1.3	ESE	1.21	4.5	ESE	---	---	---	1012.5	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1199	304	1	88.9	15
08/29/23	11:45 a	---	---	---	---	---	2.2	ESE	2.01	5.4	SE	---	---	---	1012.4	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1208	292	1	85.4	15
08/29/23	12:00 p	---	---	---	---	---	2.2	SE	2.01	5.8	SE	---	---	---	1012.3	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1206	295	1	86.3	15
08/29/23	12:15 p	---	---	---	---	---	1.8	SE	1.61	5.8	SE	---	---	---	1012.2	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1195	317	1	92.7	15
08/29/23	12:30 p	---	---	---	---	---	1.8	SE	1.61	5.4	SE	---	---	---	1012.0	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1186	311	1	90.9	15
08/29/23	12:45 p	---	---	---	---	---	1.3	ESE	1.21	4.0	ESE	---	---	---	1011.9	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1178	307	1	89.8	15
08/29/23	1:00 p	---	---	---	---	---	1.8	E	1.61	4.9	SE	---	---	---	1011.5	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1174	320	1	93.6	15
08/29/23	1:15 p	---	---	---	---	---	0.9	E	0.80	3.1	SE	---	---	---	1011.2	0.00	0.0	---	---	31.3	77	26.8	39.9	14.65	1.1176	293	1	85.7	15
08/29/23	1:30 p	---	---	---	---	---	0.4	E	0.40	3.6	E	---	---	---	1011.1	0.00	0.0	---	---	31.3	77	26.8	39.9	14.65	1.1175	293	1	85.7	15
08/29/23	1:45 p	---	---	---	---	---	1.3	ESE	1.21	3.6	SSE	---	---	---	1011.0	0.00	0.0	---	---	31.4	74	26.2	39.4	13.78	1.1182	303	1	88.6	15
08/29/23	2:00 p	---	---	---	---	---	0.4	E	0.40	2.7	E	---	---	---	1010.8	0.00	0.0	---	---	31.4	74	26.2	39.4	13.78	1.1181	302	1	88.3	15
08/29/23	2:15 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1010.6	0.00	0.0	---	---	31.2	76	26.4	39.1	14.36	1.1181	324	1	94.7	15
08/29/23	2:30 p	---	---	---	---	---	0.4	SE	0.40	2.7	SE	---	---	---	1010.5	0.00	0.0	---	---	31.3	76	26.5	39.6	14.35	1.1174	316	1	92.4	15
08/29/23	2:45 p	---	---	---	---	---	0.9	SSE	0.80	4.0	SE	---	---	---	1010.3	0.00	0.0	---	---	31.4	76	26.6	40.1	14.34	1.1165	304	1	88.9	15
08/29/23	3:00 p	---	---	---	---	---	0.4	E	0.40	4.0	SE	---	---	---	1010.3	0.00	0.0	---	---	31.3	76	26.5	39.6	14.35	1.1171	315	1	92.1	15
08/29/23	3:15 p	---	---	---	---	---	0.4	SE	0.40	3.1	S	---	---	---	1010.0	0.00	0.0	---	---	31.5	76	26.8	40.6	14.33	1.1155	297	1	86.8	15
08/29/23	3:30 p	---	---	---	---	---	0.9	E	0.80	2.7	SSE	---	---	---	1009.8	0.00	0.0	---	---	31.5	76	26.8	40.6	14.33	1.1152	299	1	87.4	15
08/29/23	3:45 p	---	---	---	---	---	0.9	E	0.80	2.2	E	---	---	---	1009.7	0.00	0.0	---	---	31.3	77	26.8	39.9	14.65	1.1159	300	1	87.7	15
08/29/23	4:00 p	---	---	---	---	---	1.3	E	1.21	3.6	E	---	---	---	1009.7	0.00	0.0	---	---	31.2	77	26.7	39.4	14.66	1.1165	295	1	86.3	15
08/29/23	4:15 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1009.6	0.00	0.0	---	---	30.8	78	26.5	38.8	14.96	1.1182	279	1	81.6	15
08/29/23	4:30 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1009.5	0.00	0.0	---	---	30.8	79	26.7	39.2	15.31	1.1176	307	1	89.8	15
08/29/23	4:45 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1009.6	0.00	0.0	---	---	30.7	78	26.4	38.6	14.97	1.1189	274	1	80.1	15
08/29/23	5:00 p	---	---	---	---	---	1.8	E	1.61	3.1	E	---	---	---	1009.6	0.00	0.0	---	---	30.4	79	26.4	38.3	15.34	1.1196	251	1	73.4	15
08/29/23	5:15 p	---	---	---	---	---	1.8	E	1.61	3.1	E	---	---	---	1009.5	0.00	0.0	---	---	30.4	80	26.6	38.6	15.68	1.1191	286	1	83.6	15
08/29/23	5:30 p	---	---	---	---	---	0.4	E	0.40	2.2	E	---	---	---	1009.6	0.00	0.0	---	---	30.4	80	26.6	38.6	15.68	1.1192	292	1	85.4	15
08/29/23	5:45 p	---	---	---	---	---	0.4	E	0.40	2.7	ENE	---	---	---	1009.6	0.00	0.0	---	---	30.6	80	26.7	38.9	15.67	1.1185	302	1	88.3	15
08/29/23	6:00 p	---	---	---	---	---	1.3	E	1.21	2.2	E	---	---	---	1009.6	0.00	0.0	---	---	30.6	80	26.7	38.9	15.67	1.1185	283	1	82.7	15
08/29/23	6:15 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1009.6	0.00	0.0	---	---	30.6	80	26.7	38.9	15.67	1.1185	318	1	93.0	15
08/29/23	6:30 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1009.6	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1179	303	1	88.6	15
08/29/23	6:45 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1009.7	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1173	310	1	90.6	15
08/29/23	7:00 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1009.8	0.00	0.0	---	---	30.8	79	26.7	39.2	15.31	1.1179	318	1	93.0	15
08/29/23	7:15 p	---	---	---	---	---	0.9	E	0.80	2.7	E	---	---	---	1009.9	0.00	0.0	---	---	30.8	79	26.7	39.2	15.31	1.1180	309	1	90.4	15
08/29/23	7:30 p	---	---	---	---	---	0.0	ENE	0.00	2.7	E	---	---	---	1010.0	0.00	0.0	---	---	30.8	78	26.5	38.8	14.96	1.1187	319	1	93.3	15
08/29/23	7:45 p	---	---	---	---	---	0.9	E	0.80	3.1	E	---	---	---	1010.1	0.00	0.0	---	---	30.8	78	26.5	38.8	14.96	1.1188	311	1	90.9	15
08/29/23	8:00 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1010.3	0.00	0.0	---	---	30.8	78	26.5	38.8	14.96	1.1191	312	1	91.2	15
08/29/23	8:15 p	---	---	---	---	---	1.8	E	1.61	3.6	E	---	---	---	1010.5	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1186	313	1	91.5	15
08/29/23	8:30 p	---	---	---	---	---	2.2	E	2.01	3.6	E	---	---	---	1010.6	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1187	319	1	93.3	15
08/29/23	8:45 p	---	---	---	---	---	2.2	E	2.01	3.6	E	---	---	---	1010.6	0.00	0.0	---	---	30.8	78	26.5	38.8	14.96	1.1193	321	1	93.9	15
08/29/23	9:00 p	---	---	---	---	---	1.3	E	1.21	3.1	E	---	---	---	1010.8	0.00	0.0	---	---	30.8	78	26.5	38.8	14.96	1.1196	320	1	93.6	15
08/29/23	9:15 p	---	---	---	---	---	0.4	E	0.40	2.7	E	---	---	---	1011.0	0.00	0.0	---	---	30.9	78	26.6	39.1	14.94	1.1191	316	1	92.4	15
08/29/23	9:30 p	---	---	---	---	---	0.9	E	0.80	2.7	ENE	---	---	---	1011.2	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1184	316	1	92.4	15
08/29/23	9:45 p	---	---	---	---	---	0.4	ENE	0.40	2.7	ENE	---	---	---	1011.3	0.00	0.0	---	---	31.2	78	26.9	39.8	14.90	1.1178	318	1	93.0	15
08/29/23	10:00 p	---	---	---	---	---	0.0	ENE	0.00	0.9	ENE	---	---	---	1011.3	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1172	320	1	93.6	15
08/29/23	10:15 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.6	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1175	321	1	93.9	15
08/29/23	10:30 p	---	---	---	---	---	0.0	---	0.00	0.0	---	---	---	---	1011.5	0.00	0.0	---	---	31.3	78	27.0	40.3	14.89	1.1174	323	1	94.4	15
08/29/23	10:45 p	---	---	---	---	---	0.0	NNE	0.00	2.2	ENE	---	---	---	1011.4	0.00	0.0	---	---	31.2	77	26.7	39.4	14.66	1.1185	330	1	96.5	15
08/29/23	11:00 p	---	---	---	---	---	0.9	NE	0.80	3.6	ENE	---	---	---	1011.4	0.00	0.0	---	---	31.1	78	26.8	39.4	14.92	1.1186	323	1	94.4	15
08/29/23	11:15 p	---	---	---	---	---	1.3	ENE	1.21	3.6	ENE	---	---	---	1011.4	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1192	325	1	95.0	15
08/29/23	11:30 p	---	---	---	---	---	1.3	ENE	1.21	3.6	ENE	---	---	---	1011.3	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1190	329	1	96.2	15
08/29/23	11:45 p	---	---	---	---	---	1.3	ENE	1.21	3.1	NE	---	---	---	1011.3	0.00	0.0	---	---	30.9	79	26.8	39.4	15.29	1.1190	326	1	95.3	15
08/30/23	12:00 a	---	---	---	---	---	0.9	ENE	0.80	3.6	ENE	---	---	---	1011.2	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1179	325	1	95.0	15
08/30/23	12:15 a	---	---	---	---	---	1.8	ENE	1.61	4.5	ENE	---	---	---	1011.1	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1178	330	1	96.5	15
08/30/23	12:30 a	---	---	---	---	---	2.7	ENE	2.41	4.9	ENE	---	---	---	1010.9	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1175	326	1	95.3	15
08/30/23	12:45 a	---	---	---	---	---	2.2	ENE	2.01	4.9	ENE	---	---	---	1010.8	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1174	326	1	95.3	15
08/30/23	1:00 a	---	---	---	---	---	2.7	ENE	2.41	4.9	ENE	---	---	---	1010.7	0.00	0.0	---	---	31.1	79	27.0	39.8	15.28	1.1173	334	1	97.7	15
08/30/23	1:15 a	---	---	---	---	---	3.1	ENE	2.82	5.4	ENE	---	---	---	1010.7	0.00	0.0	---	---	30.9	80	27.0	39.7	15.65	1.1178	324	1	94.7	15
08/30/23	1:30 a	---	---	---	---	---	2.7	ENE	2.41	4.9	ENE	---	---	---	1010.5	0.00	0.0	---	---	30.9	80	27.0	39.7	15.65	1.1175	325	1	95.0	15
08/30/23	1:45 a	---	---	---	---	---	1.8	ENE	1.61	5.8	ENE	---	---	---	1010.4	0.00	0.0	---	---	30.9	80	27.0	39.7	15.65	1.1175	325	1	95.0	15
08/30/23	2:00 a	---	---	---	---	---	2.2	ENE	2.01	4.0	E	---	---	---	1010.4	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1181	329	1	96.2	15
08/30/23	2:15 a	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1010.4	0.00	0.0	---	---	30.8	80	26.9	39.4	15.65	1.1181	333	1	97.4	15
08/30/23	2:30 a	---	---	---	---	---	2.2	E	2.01	4.5	E	---	---	---	1010.3	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1187	329	1	96.2	15
08/30/23	2:45 a	---	---	---	---	---	3.1	E	2.82	4.9	E	---	---	---	1010.1	0.00	0.0	---	---	30.6	81	26.9	39.3	16.07	1.1186	333	1	97.4	15
08/30/23	3:00 a	---	---	---	---	---	2.7	E	2.41	4.5	E	---	---	---	1010.1	0.00	0.0	---	---	30.6	81	26.9	39.3	16.07	1.1186	328	1	95.9	15
08/30/23	3:15 a	---	---	---	---	---	2.2	E	2.01	4.0	ENE	---	---	---	1010.1	0.00	0.0	---	---	30.6	81	26.9	39.3	16.07	1.1186	328	1	95.9	15
08/30/23	3:30 a	---	---	---	---	---	1.8	E	1.61	5.8	E	---	---	---	1010.0	0.00	0.0	---	---	30.6	81	26.9	39.3	16.07	1.1185	325	1	95.0	15
08/30/23	3:45 a	---	---	---	---	---	1.8	ENE	1.61	4.5	E	---	---	---	1009.9	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1182	331	1	96.8	15
08/30/23	4:00 a	---	---	---	---	---	1.8	ENE	1.61	4.5	NE	---	---	---	1009.8	0.00	0.0	---	---	30.6	80	26.7	38.9	15.67	1.1188	326	1	95.3	15
08/30/23	4:15 a	---	---	---	---	---	1.3	ENE	1.21	4.0	ENE	---	---	---	1009.8	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1181	330	1	96.5	15
08/30/23	4:30 a	---	---	---	---	---	0.9	ENE	0.80	3.1	ENE	---	---	---	1009.8	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1181	330	1	96.5	15
08/30/23	4:45 a	---	---	---	---	---	0.9	ENE	0.80	4.0	NE	---	---	---	1010.0	0.00	0.0	---	---	30.7	80	26.8	39.2	15.66	1.1184	329	1	96.2	15
08/30/23	5:00 a	---	---	---	---	---	1.8	ENE	1.61	4.9	ENE	---	---	---	1010.2	0.00	0.0	---	---	30.7	81	27.0	39.6	16.06	1.1180	334	1	97.7	15
08/30/23	5:15 a	---	---	---	---	---	2.2	ENE	2.01	4.5	ENE	---	---	---	1010.2	0.00	0.0	---	---	30.6	81	26.9	39.3	16.07	1.1187	330	1	96.5	15
08/30/23	5:30 a	---	---	---	---	---	2.7	ENE	2.41	4.5	ENE	---	---	---	1010.3	0.00	0.0	---	---	30.6	81	26.9	39.3	16.07	1.1189	326	1	95.3	15
08/30/23	5:45 a	---	---	---	---	---	2.7	ENE	2.41	4.5	ENE	---	---	---	1010.4	0.00	0.0	---	---	30.4	81	26.8	38.9	16.08	1.1196	330	1	96.5	15
08/30/23	6:00 a	---	---	---	---	---	2.7	ENE	2.41	4.5	NE	---	---	---	1010.4	0.00	0.0	---	---	30.4	81	26.8	38.9	16.08	1.1197	332	1	97.1	15
08/30/23	6:15 a	---	---	---	---	---	2.2	ENE	2.01	4.5	ENE	---	---	---	1010.6	0.00	0.0	---	---	30.3	82	26.9	38.9	16.49	1.1200	322	1	94.2	15
08/30/23	6:30 a	---	---	---	---	---	2.7	ENE	2.41	4.5	ENE	---	---	---	1010.7	0.00	0.0	---	---	30.3	82	26.9	38.9	16.49	1.1202	330	1	96.5	15
08/30/23	6:45 a	---	---	---	---	---	1.3	ENE	1.21	4.0	ENE	---	---	---	1010.9	0.00	0.0	---	---	30.4	82	27.0	39.3	16.48	1.1197	330	1	96.5	15
08/30/23	7:00 a	---	---	---	---	---	1.3	ENE	1.21	4.0	ENE	---	---	---	1011.0	0.00	0.0	---	---	30.6	82	27.1	39.7	16.47	1.1192	327	1	95.6	15
08/30/23	7:15 a	---	---	---	---	---	0.4	ENE	0.40	2.7	ENE	---	---	---	1011.2	0.00	0.0	---	---	30.6	82	27.1	39.7	16.47	1.1193	326	1	95.3	15
08/30/23	7:30 a	---	---	---	---	---	1.8	NE	1.61	4.9	NNE	---	---	---	1011.2	0.00	0.0	---	---	30.4	82	27.0	39.3	16.48	1.1200	331	1	96.8	15
08/30/23	7:45 a	---	---	---	---	---	2.7	NE	2.41	4.9	ENE	---	---	---	1011.3	0.00	0.0	---	---	30.4	82	27.0	39.3	16.48	1.1202	326	1	95.3	15
08/30/23	8:00 a	---	---	---	---	---	1.8	NE	1.61	4.0	NE	---	---	---	1011.5	0.00	0.0	---	---	30.6	82	27.1	39.7	16.47	1.1197	324	1	94.7	15
08/30/23	8:15 a	---	---	---	---	---	2.2	NE	2.01	4.5	ENE	---	---	---	1011.6	0.00	0.0	---	---	30.7	82	27.2	39.9	16.46	1.1191	322	1	94.2	15
08/30/23	8:30 a	---	---	---	---	---	2.7	ENE	2.41	4.5	ENE	---	---	---	1011.7	0.00	0.0	---	---	30.8	82	27.3	40.3	16.45	1.1186	323	1	94.4	15
08/30/23	8:45 a	---	---	---	---	---	2.2	ENE	2.01	4.0	NE	---	---	---	1011.8	0.00	0.0	---	---	30.9	82	27.5	40.6	16.45	1.1180	327	1	95.6	15
08/30/23	9:00 a	---	---	---	---	---	1.3	NE	1.21	4.0	NE	---	---	---	1011.9	0.00	0.0	---	---	31.1	82	27.6	41.0	16.43	1.1171	337	1	98.5	15
08/30/23	9:15 a	---	---	---	---	---	1.3	ENE	1.21	3.6	NE	---	---	---	1012.0	0.00	0.0	---	---	31.4	81	27.7	42.1	16.01	1.1157	328	1	95.9	15
08/30/23	9:30 a	---	---	---	---	---	1.3	NE	1.21	4.0	NE	---	---	---	1012.1	0.00	0.0	---	---	31.4	80	27.5	41.6	15.61	1.1164	321	1	93.9	15
08/30/23	9:45 a	---	---	---	---	---	0.9	NNE	0.80	3.6	NE	---	---	---	1012.0	0.00	0.0	---	---	31.4	80	27.5	41.6	15.61	1.1163	324	1	94.7	15
08/30/23	10:00 a	---	---	---	---	---	1.3	NNE	1.21	4.0	ENE	---	---	---	1011.9	0.00	0.0	---	---	31.5	80	27.6	42.1	15.60	1.1155	335	1	98.0	15
08/30/23	10:15 a	---	---	---	---	---	0.4	NNE	0.40	2.7	NNE	---	---	---	1012.0	0.00	0.0	---	---	31.5	80	27.6	42.1	15.60	1.1156	332	1	97.1	15
08/30/23	10:30 a	---	---	---	---	---	0.4	NNE	0.40	2.7	N	---	---	---	1012.1	0.51	16.5	---	---	31.3	82	27.8	41.9	16.42	1.1160	329	1	96.2	15
08/30/23	10:45 a	---	---	---	---	---	1.8	ENE	1.61	7.6	ENE	---	---	---	1012.0	1.78	21.6	---	---	31.2	78	26.9	39.8	14.90	1.1186	328	1	95.9	15
08/30/23	11:00 a	---	---	---	---	---	0.4	NNW	0.40	3.6	NE	---	---	---	1011.8	1.27	95.5	---	---	31.2	80	27.3	40.5	15.63	1.1174	314	1	91.8	15
08/30/23	11:15 a	---	---	---	---	---	0.9	ENE	0.80	4.5	ENE	---	---	---	1011.8	0.00	0.0	---	---	31.5	82	28.1	43.1	16.40	1.1143	265	1	77.5	15
08/30/23	11:30 a	---	---	---	---	---	2.2	ENE	2.01	4.9	NE	---	---	---	1011.6	0.00	0.0	---	---	32.1	80	28.2	44.5	15.56	1.1118	288	1	84.2	15
08/30/23	11:45 a	---	---	---	---	---	2.2	E	2.01	4.9	E	---	---	---	1011.6	0.00	0.0	---	---	32.3	78	28.0	44.8	14.75	1.1111	287	1	83.9	15
08/30/23	12:00 p	---	---	---	---	---	1.8	E	1.61	4.0	E	---	---	---	1011.5	0.00	0.0	---	---	32.4	78	28.1	45.3	14.75	1.1104	294	1	86.0	15
08/30/23	12:15 p	---	---	---	---	---	1.8	ENE	1.61	4.0	ENE	---	---	---	1011.4	0.00	0.0	---	---	32.6	78	28.2	45.8	14.75	1.1096	293	1	85.7	15
08/30/23	12:30 p	---	---	---	---	---	1.8	ENE	1.61	4.9	NE	---	---	---	1011.1	0.00	0.0	---	---	32.7	78	28.3	46.3	14.75	1.1086	304	1	88.9	15
08/30/23	12:45 p	---	---	---	---	---	2.2	ENE	2.01	4.5	NE	---	---	---	1010.9	0.00	0.0	---	---	32.8	77	28.2	46.3	14.53	1.1083	312	1	91.2	15
08/30/23	1:00 p	---	---	---	---	---	1.8	ENE	1.61	4.5	ENE	---	---	---	1010.7	0.00	0.0	---	---	32.9	77	28.4	47.1	14.52	1.1070	304	1	88.9	15
08/30/23	1:15 p	---	---	---	---	---	2.2	ENE	2.01	4.5	ENE	---	---	---	1010.5	0.00	0.0	---	---	33.1	77	28.5	47.6	14.52	1.1060	313	1	91.5	15
08/30/23	1:30 p	---	---	---	---	---	2.2	ENE	2.01	4.5	ENE	---	---	---	1010.3	0.00	0.0	---	---	33.3	76	28.5	48.1	14.25	1.1051	284	1	83.0	15
08/30/23	1:45 p	---	---	---	---	---	1.8	ENE	1.61	4.5	ENE	---	---	---	1010.1	0.00	0.0	---	---	33.3	75	28.2	47.4	14.01	1.1055	295	1	86.3	15
08/30/23	2:00 p	---	---	---	---	---	1.8	ENE	1.61	4.0	NE	---	---	---	1009.9	0.00	0.0	---	---	33.1	76	28.3	47.1	14.25	1.1059	295	1	86.3	15
08/30/23	2:15 p	---	---	---	---	---	1.3	ENE	1.21	3.6	ENE	---	---	---	1009.6	0.00	0.0	---	---	33.2	76	28.4	47.6	14.25	1.1049	301	1	88.0	15
08/30/23	2:30 p	---	---	---	---	---	2.2	ENE	2.01	4.5	NE	---	---	---	1009.5	0.00	0.0	---	---	33.3	76	28.5	48.1	14.25	1.1041	301	1	88.0	15
08/30/23	2:45 p	---	---	---	---	---	2.2	ENE	2.01	4.9	NE	---	---	---	1009.3	0.00	0.0	---	---	33.4	75	28.3	47.9	14.01	1.1038	276	1	80.7	15
08/30/23	3:00 p	---	---	---	---	---	3.1	ENE	2.82	5.8	ENE	---	---	---	1009.1	0.00	0.0	---	---	33.7	74	28.4	48.6	13.70	1.1026	280	1	81.9	15
08/30/23	3:15 p	---	---	---	---	---	3.1	ENE	2.82	5.4	NE	---	---	---	1009.2	0.00	0.0	---	---	33.7	74	28.4	48.6	13.70	1.1027	285	1	83.3	15
08/30/23	3:30 p	---	---	---	---	---	3.1	ENE	2.82	4.9	ENE	---	---	---	1009.0	0.00	0.0	---	---	33.6	75	28.5	48.8	14.00	1.1026	292	1	85.4	15
08/30/23	3:45 p	---	---	---	---	---	3.1	ENE	2.82	5.8	ENE	---	---	---	1008.9	0.00	0.0	---	---	33.6	74	28.3	48.1	13.70	1.1030	269	1	78.7	15
08/30/23	4:00 p	---	---	---	---	---	3.1	ENE	2.82	5.8	ENE	---	---	---	1008.9	0.00	0.0	---	---	33.7	74	28.4	48.6	13.70	1.1023	267	1	78.1	15
08/30/23	4:15 p	---	---	---	---	---	2.2	ENE	2.01	4.9	ENE	---	---	---	1008.7	0.00	0.0	---	---	33.9	73	28.4	48.8	13.33	1.1013	251	1	73.4	15
08/30/23	4:30 p	---	---	---	---	---	3.1	ENE	2.82	5.8	ENE	---	---	---	1008.6	0.00	0.0	---	---	33.9	73	28.4	48.8	13.33	1.1013	240	1	70.2	15
08/30/23	4:45 p	---	---	---	---	---	3.1	ENE	2.82	6.7	ENE	---	---	---	1008.6	0.00	0.0	---	---	34.0	72	28.2	48.6	13.02	1.1012	271	1	79.2	15
08/30/23	5:00 p	---	---	---	---	---	2.7	ENE	2.41	5.8	ENE	---	---	---	1008.6	0.00	0.0	---	---	33.9	73	28.4	48.8	13.33	1.1012	256	1	74.9	15
08/30/23	5:15 p	---	---	---	---	---	4.0	ENE	3.62	6.7	ENE	---	---	---	1008.6	0.00	0.0	---	---	33.8	73	28.3	48.3	13.34	1.1019	300	1	87.7	15
08/30/23	5:30 p	---	---	---	---	---	4.9	ENE	4.43	8.0	ENE	---	---	---	1008.5	0.00	0.0	---	---	33.6	74	28.3	48.1	13.70	1.1025	279	1	81.6	15
08/30/23	5:45 p	---	---	---	---	---	4.9	ENE	4.43	8.0	ENE	---	---	---	1008.5	0.00	0.0	---	---	33.3	74	28.0	46.8	13.71	1.1042	280	1	81.9	15
08/30/23	6:00 p	---	---	---	---	---	4.5	ENE	4.02	8.0	ENE	---	---	---	1008.6	0.00	0.0	---	---	33.2	74	27.9	46.3	13.72	1.1050	268	1	78.4	15
08/30/23	6:15 p	---	---	---	---	---	4.0	ENE	3.62	7.2	E	---	---	---	1008.6	0.00	0.0	---	---	32.9	75	27.9	45.9	14.02	1.1058	275	1	80.4	15
08/30/23	6:30 p	---	---	---	---	---	4.0	ENE	3.62	7.6	ENE	---	---	---	1008.7	0.00	0.0	---	---	32.6	75	27.5	44.3	14.04	1.1082	266	1	77.8	15
08/30/23	6:45 p	---	---	---	---	---	4.0	ENE	3.62	8.0	ENE	---	---	---	1008.6	0.00	0.0	---	---	32.4	75	27.4	43.9	14.04	1.1088	318	1	93.0	15
08/30/23	7:00 p	---	---	---	---	---	4.5	ENE	4.02	8.0	ENE	---	---	---	1008.7	0.00	0.0	---	---	32.2	76	27.5	43.4	14.25	1.1096	314	1	91.8	15
08/30/23	7:15 p	---	---	---	---	---	4.5	E	4.02	7.6	ENE	---	---	---	1008.7	0.00	0.0	---	---	32.1	76	27.3	42.8	14.27	1.1106	318	1	93.0	15
08/30/23	7:30 p	---	---	---	---	---	4.5	E	4.02	8.0	E	---	---	---	1008.9	0.00	0.0	---	---	31.8	76	27.1	41.9	14.29	1.1122	322	1	94.2	15
08/30/23	7:45 p	---	---	---	---	---	5.4	E	4.83	8.0	E	---	---	---	1008.9	0.00	0.0	---	---	31.7	77	27.2	41.9	14.60	1.1124	305	1	89.2	15
08/30/23	8:00 p	---	---	---	---	---	4.9	E	4.43	8.9	E	---	---	---	1009.0	0.00	0.0	---	---	31.7	78	27.4	42.3	14.82	1.1119	322	1	94.2	15
08/30/23	8:15 p	---	---	---	---	---	4.5	E	4.02	9.4	ENE	---	---	---	1009.4	0.00	0.0	---	---	31.7	78	27.4	42.3	14.82	1.1123	312	1	91.2	15
08/30/23	8:30 p	---	---	---	---	---	4.0	E	3.62	6.3	ENE	---	---	---	1009.5	0.00	0.0	---	---	31.7	78	27.4	42.3	14.82	1.1124	322	1	94.2	15
